"Notes"	"State"	"State Code"	"Year"	"Year Code"	"Injury Intent"	"Injury Intent Code"	Deaths	Population	Crude Rate
	"South Carolina"	"45"	"2009"	"2009"	"Unintentional"	"1"	17	4589872	0.4 (Unreliable)
	"South Carolina"	"45"	"2009"	"2009"	"Suicide"	"2"	377	4589872	8.2
	"South Carolina"	"45"	"2009"	"2009"	"Homicide"	"3"	235	4589872	5.1
	"South Carolina"	"45"	"2010"	"2010"	"Unintentional"	"1"	20	4625364	0.4
	"South Carolina"	"45"	"2010"	"2010"	"Suicide"	"2"	392	4625364	8.5
	"South Carolina"	"45"	"2010"	"2010"	"Homicide"	"3"	229	4625364	5.0
	"South Carolina"	"45"	"2011"	"2011"	"Unintentional"	"1"	17	4672637	0.4 (Unreliable)
	"South Carolina"	"45"	"2011"	"2011"	"Suicide"	"2"	426	4672637	9.1
	"South Carolina"	"45"	"2011"	"2011"	"Homicide"	"3"	253	4672637	5.4
	"South Carolina"	"45"	"2012"	"2012"	"Unintentional"	"1"	26	4720760	0.6
	"South Carolina"	"45"	"2012"	"2012"	"Suicide"	"2"	433	4720760	9.2
	"South Carolina"	"45"	"2012"	"2012"	"Homicide"	"3"	273	4720760	5.8
	"South Carolina"	"45"	"2013"	"2013"	"Unintentional"	"1"	15	4767894	0.3 (Unreliable)
	"South Carolina"	"45"	"2013"	"2013"	"Suicide"	"2"	470	4767894	9.9
	"South Carolina"	"45"	"2013"	"2013"	"Homicide"	"3"	244	4767894	5.1
	"South Carolina"	"45"	"2014"	"2014"	"Unintentional"	"1"	13	4828430	0.3 (Unreliable)
	"South Carolina"	"45"	"2014"	"2014"	"Suicide"	"2"	479	4828430	9.9
	"South Carolina"	"45"	"2014"	"2014"	"Homicide"	"3"	266	4828430	5.5
	"South Carolina"	"45"	"2015"	"2015"	"Unintentional"	"1"	12	4894834	0.2 (Unreliable)
	"South Carolina"	"45"	"2015"	"2015"	"Suicide"	"2"	469	4894834	9.6
	"South Carolina"	"45"	"2015"	"2015"	"Homicide"	"3"	360	4894834	7.4
	"South Carolina"	"45"	"2016"	"2016"	"Unintentional"	"1"	22	4961119	0.4
	"South Carolina"	"45"	"2016"	"2016"	"Suicide"	"2"	525	4961119	10.6
	"South Carolina"	"45"	"2016"	"2016"	"Homicide"	"3"	335	4961119	6.8
	"South Dakota"	"46"	"1999"	"1999"	"Suicide"	"2"	56	750412	7.5
	"South Dakota"	"46"	"2000"	"2000"	"Suicide"	"2"	51	754844	6.8
	"South Dakota"	"46"	"2001"	"2001"	"Suicide"	"2"	43	757972	5.7
	"South Dakota"	"46"	"2002"	"2002"	"Suicide"	"2"	50	760020	6.6
	"South Dakota"	"46"	"2003"	"2003"	"Suicide"	"2"	60	763729	7.9
	"South Dakota"	"46"	"2004"	"2004"	"Suicide"	"2"	61	770396	7.9
	"South Dakota"	"46"	"2005"	"2005"	"Suicide"	"2"	71	775493	9.2
	"South Dakota"	"46"	"2006"	"2006"	"Suicide"	"2"	71	783033	9.1
	"South Dakota"	"46"	"2007"	"2007"	"Suicide"	"2"	44	791623	5.6
	"South Dakota"	"46"	"2008"	"2008"	"Suicide"	"2"	68	799124	8.5
	"South Dakota"	"46"	"2008"	"2008"	"Homicide"	"3"	10	799124	1.3 (Unreliable)
	"South Dakota"	"46"	"2009"	"2009"	"Suicide"	"2"	61	807067	7.6
	"South Dakota"	"46"	"2009"	"2009"	"Homicide"	"3"	10	807067	1.2 (Unreliable)
	"South Dakota"	"46"	"2010"	"2010"	"Suicide"	"2"	65	814180	8.0
	"South Dakota"	"46"	"2011"	"2011"	"Suicide"	"2"	60	824398	7.3
	"South Dakota"	"46"	"2012"	"2012"	"Suicide"	"2"	76	834441	9.1
	"South Dakota"	"46"	"2013"	"2013"	"Suicide"	"2"	71	844922	8.4
	"South Dakota"	"46"	"2014"	"2014"	"Suicide"	"2"	76	852561	8.9
	"South Dakota"	"46"	"2015"	"2015"	"Suicide"	"2"	73	857919	8.5
	"South Dakota"	"46"	"2015"	"2015"	"Homicide"	"3"	15	857919	1.7 (Unreliable)
	"South Dakota"	"46"	"2016"	"2016"	"Suicide"	"2"	84	865454	9.7
	"South Dakota"	"46"	"2016"	"2016"	"Homicide"	"3"	14	865454	1.6 (Unreliable)
	"Tennessee"	"47"	"1999"	"1999"	"Unintentional"	"1"	47	5638706	0.8
	"Tennessee"	"47"	"1999"	"1999"	"Suicide"	"2"	497	5638706	8.8
	"Tennessee"	"47"	"1999"	"1999"	"Homicide"	"3"	286	5638706	5.1
	"Tennessee"	"47"	"1999"	"1999"	"Undetermined "	"4"	13	5638706	0.2 (Unreliable)
	"Tennessee"	"47"	"2000"	"2000"	"Unintentional"	"1"	44	5689283	0.8
	"Tennessee"	"47"	"2000"	"2000"	"Suicide"	"2"	501	5689283	8.8
	"Tennessee"	"47"	"2000"	"2000"	"Homicide"	"3"	343	5689283	6.0
	"Tennessee"	"47"	"2001"	"2001"	"Unintentional"	"1"	49	5750789	0.9
	"Tennessee"	"47"	"2001"	"2001"	"Suicide"	"2"	480	5750789	8.3
	"Tennessee"	"47"	"2001"	"2001"	"Homicide"	"3"	307	5750789	5.3
	"Tennessee"	"47"	"2002"	"2002"	"Unintentional"	"1"	46	5795918	0.8
	"Tennessee"	"47"	"2002"	"2002"	"Suicide"	"2"	521	5795918	9.0
	"Tennessee"	"47"	"2002"	"2002"	"Homicide"	"3"	323	5795918	5.6
	"Tennessee"	"47"	"2002"	"2002"	"Undetermined "	"4"	12	5795918	0.2 (Unreliable)
	"Tennessee"	"47"	"2003"	"2003"	"Unintentional"	"1"	37	5847812	0.6
	"Tennessee"	"47"	"2003"	"2003"	"Suicide"	"2"	493	5847812	8.4
	"Tennessee"	"47"	"2003"	"2003"	"Homicide"	"3"	299	5847812	5.1
	"Tennessee"	"47"	"2004"	"2004"	"Unintentional"	"1"	38	5910809	0.6
	"Tennessee"	"47"	"2004"	"2004"	"Suicide"	"2"	526	5910809	8.9
	"Tennessee"	"47"	"2004"	"2004"	"Homicide"	"3"	286	5910809	4.8
	"Tennessee"	"47"	"2004"	"2004"	"Undetermined "	"4"	17	5910809	0.3 (Unreliable)
	"Tennessee"	"47"	"2005"	"2005"	"Unintentional"	"1"	36	5991057	0.6
	"Tennessee"	"47"	"2005"	"2005"	"Suicide"	"2"	552	5991057	9.2
	"Tennessee"	"47"	"2005"	"2005"	"Homicide"	"3"	371	5991057	6.2
	"Tennessee"	"47"	"2005"	"2005"	"Undetermined "	"4"	14	5991057	0.2 (Unreliable)
	"Tennessee"	"47"	"2006"	"2006"	"Unintentional"	"1"	30	6088766	0.5
	"Tennessee"	"47"	"2006"	"2006"	"Suicide"	"2"	569	6088766	9.3
	"Tennessee"	"47"	"2006"	"2006"	"Homicide"	"3"	330	6088766	5.4
	"Tennessee"	"47"	"2007"	"2007"	"Unintentional"	"1"	22	6175727	0.4
	"Tennessee"	"47"	"2007"	"2007"	"Suicide"	"2"	545	6175727	8.8
	"Tennessee"	"47"	"2007"	"2007"	"Homicide"	"3"	343	6175727	5.6
	"Tennessee"	"47"	"2007"	"2007"	"Undetermined "	"4"	12	6175727	0.2 (Unreliable)
	"Tennessee"	"47"	"2008"	"2008"	"Unintentional"	"1"	17	6247411	0.3 (Unreliable)
	"Tennessee"	"47"	"2008"	"2008"	"Suicide"	"2"	609	6247411	9.7
	"Tennessee"	"47"	"2008"	"2008"	"Homicide"	"3"	336	6247411	5.4
	"Tennessee"	"47"	"2008"	"2008"	"Undetermined "	"4"	19	6247411	0.3 (Unreliable)
	"Tennessee"	"47"	"2009"	"2009"	"Unintentional"	"1"	29	6306019	0.5
	"Tennessee"	"47"	"2009"	"2009"	"Suicide"	"2"	574	6306019	9.1
	"Tennessee"	"47"	"2009"	"2009"	"Homicide"	"3"	347	6306019	5.5
	"Tennessee"	"47"	"2009"	"2009"	"Undetermined "	"4"	15	6306019	0.2 (Unreliable)
	"Tennessee"	"47"	"2010"	"2010"	"Unintentional"	"1"	32	6346105	0.5
	"Tennessee"	"47"	"2010"	"2010"	"Suicide"	"2"	585	6346105	9.2
	"Tennessee"	"47"	"2010"	"2010"	"Homicide"	"3"	293	6346105	4.6
	"Tennessee"	"47"	"2010"	"2010"	"Undetermined "	"4"	16	6346105	0.3 (Unreliable)
	"Tennessee"	"47"	"2011"	"2011"	"Unintentional"	"1"	27	6397634	0.4
	"Tennessee"	"47"	"2011"	"2011"	"Suicide"	"2"	591	6397634	9.2
	"Tennessee"	"47"	"2011"	"2011"	"Homicide"	"3"	309	6397634	4.8
	"Tennessee"	"47"	"2011"	"2011"	"Undetermined "	"4"	14	6397634	0.2 (Unreliable)
	"Tennessee"	"47"	"2012"	"2012"	"Unintentional"	"1"	25	6454306	0.4
	"Tennessee"	"47"	"2012"	"2012"	"Suicide"	"2"	626	6454306	9.7
	"Tennessee"	"47"	"2012"	"2012"	"Homicide"	"3"	327	6454306	5.1
	"Tennessee"	"47"	"2012"	"2012"	"Undetermined "	"4"	14	6454306	0.2 (Unreliable)
	"Tennessee"	"47"	"2013"	"2013"	"Unintentional"	"1"	19	6494821	0.3 (Unreliable)
	"Tennessee"	"47"	"2013"	"2013"	"Suicide"	"2"	676	6494821	10.4
	"Tennessee"	"47"	"2013"	"2013"	"Homicide"	"3"	309	6494821	4.8
	"Tennessee"	"47"	"2013"	"2013"	"Undetermined "	"4"	19	6494821	0.3 (Unreliable)
	"Tennessee"	"47"	"2014"	"2014"	"Unintentional"	"1"	10	6544663	0.2 (Unreliable)
	"Tennessee"	"47"	"2014"	"2014"	"Suicide"	"2"	644	6544663	9.8
	"Tennessee"	"47"	"2014"	"2014"	"Homicide"	"3"	315	6544663	4.8
	"Tennessee"	"47"	"2014"	"2014"	"Undetermined "	"4"	44	6544663	0.7
	"Tennessee"	"47"	"2015"	"2015"	"Unintentional"	"1"	30	6595056	0.5
	"Tennessee"	"47"	"2015"	"2015"	"Suicide"	"2"	638	6595056	9.7
	"Tennessee"	"47"	"2015"	"2015"	"Homicide"	"3"	363	6595056	5.5
	"Tennessee"	"47"	"2015"	"2015"	"Undetermined "	"4"	35	6595056	0.5
	"Tennessee"	"47"	"2016"	"2016"	"Unintentional"	"1"	19	6651194	0.3 (Unreliable)
	"Tennessee"	"47"	"2016"	"2016"	"Suicide"	"2"	675	6651194	10.1
	"Tennessee"	"47"	"2016"	"2016"	"Homicide"	"3"	434	6651194	6.5
	"Tennessee"	"47"	"2016"	"2016"	"Undetermined "	"4"	12	6651194	0.2 (Unreliable)
	"Texas"	"48"	"1999"	"1999"	"Unintentional"	"1"	66	20558220	0.3
	"Texas"	"48"	"1999"	"1999"	"Suicide"	"2"	1224	20558220	6.0
	"Texas"	"48"	"1999"	"1999"	"Homicide"	"3"	794	20558220	3.9
	"Texas"	"48"	"1999"	"1999"	"Undetermined "	"4"	23	20558220	0.1
	"Texas"	"48"	"2000"	"2000"	"Unintentional"	"1"	60	20851820	0.3
	"Texas"	"48"	"2000"	"2000"	"Suicide"	"2"	1269	20851820	6.1
	"Texas"	"48"	"2000"	"2000"	"Homicide"	"3"	804	20851820	3.9
	"Texas"	"48"	"2000"	"2000"	"Undetermined "	"4"	12	20851820	0.1 (Unreliable)
	"Texas"	"48"	"2001"	"2001"	"Unintentional"	"1"	58	21319622	0.3
	"Texas"	"48"	"2001"	"2001"	"Suicide"	"2"	1377	21319622	6.5
	"Texas"	"48"	"2001"	"2001"	"Homicide"	"3"	873	21319622	4.1
	"Texas"	"48"	"2001"	"2001"	"Undetermined "	"4"	13	21319622	0.1 (Unreliable)
	"Texas"	"48"	"2002"	"2002"	"Unintentional"	"1"	53	21690325	0.2
	"Texas"	"48"	"2002"	"2002"	"Suicide"	"2"	1315	21690325	6.1
	"Texas"	"48"	"2002"	"2002"	"Homicide"	"3"	889	21690325	4.1
	"Texas"	"48"	"2002"	"2002"	"Undetermined "	"4"	16	21690325	0.1 (Unreliable)
	"Texas"	"48"	"2003"	"2003"	"Unintentional"	"1"	57	22030931	0.3
	"Texas"	"48"	"2003"	"2003"	"Suicide"	"2"	1350	22030931	6.1
	"Texas"	"48"	"2003"	"2003"	"Homicide"	"3"	974	22030931	4.4
	"Texas"	"48"	"2003"	"2003"	"Undetermined "	"4"	14	22030931	0.1 (Unreliable)
	"Texas"	"48"	"2004"	"2004"	"Unintentional"	"1"	63	22394023	0.3
	"Texas"	"48"	"2004"	"2004"	"Suicide"	"2"	1318	22394023	5.9
	"Texas"	"48"	"2004"	"2004"	"Homicide"	"3"	923	22394023	4.1
	"Texas"	"48"	"2004"	"2004"	"Undetermined "	"4"	19	22394023	0.1 (Unreliable)
	"Texas"	"48"	"2005"	"2005"	"Unintentional"	"1"	62	22778123	0.3
	"Texas"	"48"	"2005"	"2005"	"Suicide"	"2"	1381	22778123	6.1
	"Texas"	"48"	"2005"	"2005"	"Homicide"	"3"	1009	22778123	4.4
	"Texas"	"48"	"2005"	"2005"	"Undetermined "	"4"	13	22778123	0.1 (Unreliable)
	"Texas"	"48"	"2006"	"2006"	"Unintentional"	"1"	45	23359580	0.2
	"Texas"	"48"	"2006"	"2006"	"Suicide"	"2"	1311	23359580	5.6
	"Texas"	"48"	"2006"	"2006"	"Homicide"	"3"	1033	23359580	4.4
	"Texas"	"48"	"2006"	"2006"	"Undetermined "	"4"	13	23359580	0.1 (Unreliable)
	"Texas"	"48"	"2007"	"2007"	"Unintentional"	"1"	78	23831983	0.3
	"Texas"	"48"	"2007"	"2007"	"Suicide"	"2"	1411	23831983	5.9
	"Texas"	"48"	"2007"	"2007"	"Homicide"	"3"	1029	23831983	4.3
	"Texas"	"48"	"2007"	"2007"	"Undetermined "	"4"	19	23831983	0.1 (Unreliable)
	"Texas"	"48"	"2008"	"2008"	"Unintentional"	"1"	46	24309039	0.2
	"Texas"	"48"	"2008"	"2008"	"Suicide"	"2"	1506	24309039	6.2
	"Texas"	"48"	"2008"	"2008"	"Homicide"	"3"	1006	24309039	4.1
	"Texas"	"48"	"2008"	"2008"	"Undetermined "	"4"	16	24309039	0.1 (Unreliable)
	"Texas"	"48"	"2009"	"2009"	"Unintentional"	"1"	55	24801761	0.2
	"Texas"	"48"	"2009"	"2009"	"Suicide"	"2"	1583	24801761	6.4
	"Texas"	"48"	"2009"	"2009"	"Homicide"	"3"	1003	24801761	4.0
	"Texas"	"48"	"2009"	"2009"	"Undetermined "	"4"	24	24801761	0.1
	"Texas"	"48"	"2010"	"2010"	"Unintentional"	"1"	54	25145561	0.2
	"Texas"	"48"	"2010"	"2010"	"Suicide"	"2"	1702	25145561	6.8
	"Texas"	"48"	"2010"	"2010"	"Homicide"	"3"	913	25145561	3.6
	"Texas"	"48"	"2010"	"2010"	"Undetermined "	"4"	24	25145561	0.1
	"Texas"	"48"	"2011"	"2011"	"Unintentional"	"1"	57	25646389	0.2
	"Texas"	"48"	"2011"	"2011"	"Suicide"	"2"	1684	25646389	6.6
	"Texas"	"48"	"2011"	"2011"	"Homicide"	"3"	812	25646389	3.2
	"Texas"	"48"	"2011"	"2011"	"Undetermined "	"4"	21	25646389	0.1
	"Texas"	"48"	"2012"	"2012"	"Unintentional"	"1"	45	26071655	0.2
	"Texas"	"48"	"2012"	"2012"	"Suicide"	"2"	1744	26071655	6.7
	"Texas"	"48"	"2012"	"2012"	"Homicide"	"3"	894	26071655	3.4
	"Texas"	"48"	"2012"	"2012"	"Undetermined "	"4"	32	26071655	0.1
	"Texas"	"48"	"2013"	"2013"	"Unintentional"	"1"	38	26473525	0.1
	"Texas"	"48"	"2013"	"2013"	"Suicide"	"2"	1780	26473525	6.7
	"Texas"	"48"	"2013"	"2013"	"Homicide"	"3"	912	26473525	3.4
	"Texas"	"48"	"2013"	"2013"	"Undetermined "	"4"	20	26473525	0.1
	"Texas"	"48"	"2014"	"2014"	"Unintentional"	"1"	40	26944751	0.1
	"Texas"	"48"	"2014"	"2014"	"Suicide"	"2"	1789	26944751	6.6
	"Texas"	"48"	"2014"	"2014"	"Homicide"	"3"	965	26944751	3.6
	"Texas"	"48"	"2014"	"2014"	"Undetermined "	"4"	30	26944751	0.1
	"Texas"	"48"	"2015"	"2015"	"Unintentional"	"1"	43	27429639	0.2
	"Texas"	"48"	"2015"	"2015"	"Suicide"	"2"	1994	27429639	7.3
	"Texas"	"48"	"2015"	"2015"	"Homicide"	"3"	1110	27429639	4.0
	"Texas"	"48"	"2015"	"2015"	"Undetermined "	"4"	32	27429639	0.1
	"Texas"	"48"	"2016"	"2016"	"Unintentional"	"1"	47	27862596	0.2
	"Texas"	"48"	"2016"	"2016"	"Suicide"	"2"	2016	27862596	7.2
	"Texas"	"48"	"2016"	"2016"	"Homicide"	"3"	1222	27862596	4.4
	"Texas"	"48"	"2016"	"2016"	"Undetermined "	"4"	33	27862596	0.1
	"Utah"	"49"	"1999"	"1999"	"Suicide"	"2"	153	2203482	6.9
	"Utah"	"49"	"1999"	"1999"	"Homicide"	"3"	30	2203482	1.4
	"Utah"	"49"	"2000"	"2000"	"Suicide"	"2"	174	2233169	7.8
	"Utah"	"49"	"2000"	"2000"	"Homicide"	"3"	16	2233169	0.7 (Unreliable)
	"Utah"	"49"	"2001"	"2001"	"Suicide"	"2"	182	2283715	8.0
	"Utah"	"49"	"2001"	"2001"	"Homicide"	"3"	40	2283715	1.8
	"Utah"	"49"	"2002"	"2002"	"Suicide"	"2"	174	2324815	7.5
	"Utah"	"49"	"2002"	"2002"	"Homicide"	"3"	27	2324815	1.2
	"Utah"	"49"	"2003"	"2003"	"Suicide"	"2"	181	2360137	7.7
	"Utah"	"49"	"2003"	"2003"	"Homicide"	"3"	37	2360137	1.6
	"Utah"	"49"	"2004"	"2004"	"Suicide"	"2"	183	2401580	7.6
	"Utah"	"49"	"2004"	"2004"	"Homicide"	"3"	30	2401580	1.2
	"Utah"	"49"	"2005"	"2005"	"Suicide"	"2"	190	2457719	7.7
	"Utah"	"49"	"2005"	"2005"	"Homicide"	"3"	33	2457719	1.3
	"Utah"	"49"	"2006"	"2006"	"Suicide"	"2"	189	2525507	7.5
	"Utah"	"49"	"2006"	"2006"	"Homicide"	"3"	29	2525507	1.1
	"Utah"	"49"	"2007"	"2007"	"Suicide"	"2"	197	2597746	7.6
	"Utah"	"49"	"2007"	"2007"	"Homicide"	"3"	40	2597746	1.5
	"Utah"	"49"	"2008"	"2008"	"Suicide"	"2"	196	2663029	7.4
	"Utah"	"49"	"2008"	"2008"	"Homicide"	"3"	24	2663029	0.9
	"Utah"	"49"	"2009"	"2009"	"Suicide"	"2"	217	2723421	8.0
	"Utah"	"49"	"2009"	"2009"	"Homicide"	"3"	30	2723421	1.1
	"Utah"	"49"	"2010"	"2010"	"Suicide"	"2"	275	2763885	9.9
	"Utah"	"49"	"2010"	"2010"	"Homicide"	"3"	27	2763885	1.0
	"Utah"	"49"	"2011"	"2011"	"Suicide"	"2"	268	2816124	9.5
	"Utah"	"49"	"2011"	"2011"	"Homicide"	"3"	27	2816124	1.0
	"Utah"	"49"	"2012"	"2012"	"Suicide"	"2"	283	2855782	9.9
	"Utah"	"49"	"2012"	"2012"	"Homicide"	"3"	28	2855782	1.0
	"Utah"	"49"	"2013"	"2013"	"Suicide"	"2"	295	2902663	10.2
	"Utah"	"49"	"2013"	"2013"	"Homicide"	"3"	33	2902663	1.1
	"Utah"	"49"	"2014"	"2014"	"Suicide"	"2"	278	2941836	9.4
	"Utah"	"49"	"2014"	"2014"	"Homicide"	"3"	36	2941836	1.2
	"Utah"	"49"	"2015"	"2015"	"Suicide"	"2"	313	2990632	10.5
	"Utah"	"49"	"2015"	"2015"	"Homicide"	"3"	41	2990632	1.4
	"Utah"	"49"	"2016"	"2016"	"Suicide"	"2"	309	3051217	10.1
	"Utah"	"49"	"2016"	"2016"	"Homicide"	"3"	48	3051217	1.6
	"Vermont"	"50"	"1999"	"1999"	"Suicide"	"2"	46	604683	7.6
	"Vermont"	"50"	"2000"	"2000"	"Suicide"	"2"	47	608827	7.7
	"Vermont"	"50"	"2001"	"2001"	"Suicide"	"2"	42	612223	6.9
	"Vermont"	"50"	"2002"	"2002"	"Suicide"	"2"	54	615442	8.8
	"Vermont"	"50"	"2003"	"2003"	"Suicide"	"2"	38	617858	6.2
	"Vermont"	"50"	"2004"	"2004"	"Suicide"	"2"	56	619920	9.0
	"Vermont"	"50"	"2005"	"2005"	"Suicide"	"2"	36	621215	5.8
	"Vermont"	"50"	"2006"	"2006"	"Suicide"	"2"	43	622892	6.9
	"Vermont"	"50"	"2007"	"2007"	"Suicide"	"2"	43	623481	6.9
	"Vermont"	"50"	"2008"	"2008"	"Suicide"	"2"	44	624151	7.0
	"Vermont"	"50"	"2009"	"2009"	"Suicide"	"2"	59	624817	9.4
	"Vermont"	"50"	"2010"	"2010"	"Suicide"	"2"	66	625741	10.5
	"Vermont"	"50"	"2011"	"2011"	"Suicide"	"2"	70	626730	11.2
	"Vermont"	"50"	"2012"	"2012"	"Suicide"	"2"	50	626444	8.0
	"Vermont"	"50"	"2013"	"2013"	"Suicide"	"2"	59	627140	9.4
	"Vermont"	"50"	"2014"	"2014"	"Suicide"	"2"	59	626984	9.4
	"Vermont"	"50"	"2015"	"2015"	"Suicide"	"2"	59	626088	9.4
	"Vermont"	"50"	"2015"	"2015"	"Homicide"	"3"	11	626088	1.8 (Unreliable)
	"Vermont"	"50"	"2016"	"2016"	"Suicide"	"2"	69	624594	11.0
	"Virginia"	"51"	"1999"	"1999"	"Unintentional"	"1"	24	7000174	0.3
	"Virginia"	"51"	"1999"	"1999"	"Suicide"	"2"	503	7000174	7.2
	"Virginia"	"51"	"1999"	"1999"	"Homicide"	"3"	280	7000174	4.0
	"Virginia"	"51"	"2000"	"2000"	"Unintentional"	"1"	15	7078515	0.2 (Unreliable)
	"Virginia"	"51"	"2000"	"2000"	"Suicide"	"2"	484	7078515	6.8
	"Virginia"	"51"	"2000"	"2000"	"Homicide"	"3"	284	7078515	4.0
	"Virginia"	"51"	"2001"	"2001"	"Unintentional"	"1"	13	7198362	0.2 (Unreliable)
	"Virginia"	"51"	"2001"	"2001"	"Suicide"	"2"	467	7198362	6.5
	"Virginia"	"51"	"2001"	"2001"	"Homicide"	"3"	275	7198362	3.8
	"Virginia"	"51"	"2002"	"2002"	"Unintentional"	"1"	18	7286873	0.2 (Unreliable)
	"Virginia"	"51"	"2002"	"2002"	"Suicide"	"2"	491	7286873	6.7
	"Virginia"	"51"	"2002"	"2002"	"Homicide"	"3"	286	7286873	3.9
	"Virginia"	"51"	"2003"	"2003"	"Unintentional"	"1"	12	7366977	0.2 (Unreliable)
	"Virginia"	"51"	"2003"	"2003"	"Suicide"	"2"	452	7366977	6.1
	"Virginia"	"51"	"2003"	"2003"	"Homicide"	"3"	336	7366977	4.6
	"Virginia"	"51"	"2004"	"2004"	"Unintentional"	"1"	16	7475575	0.2 (Unreliable)
	"Virginia"	"51"	"2004"	"2004"	"Suicide"	"2"	494	7475575	6.6
	"Virginia"	"51"	"2004"	"2004"	"Homicide"	"3"	295	7475575	3.9
	"Virginia"	"51"	"2005"	"2005"	"Suicide"	"2"	511	7577105	6.7
	"Virginia"	"51"	"2005"	"2005"	"Homicide"	"3"	353	7577105	4.7
	"Virginia"	"51"	"2005"	"2005"	"Undetermined "	"4"	10	7577105	0.1 (Unreliable)
	"Virginia"	"51"	"2006"	"2006"	"Unintentional"	"1"	13	7673725	0.2 (Unreliable)
	"Virginia"	"51"	"2006"	"2006"	"Suicide"	"2"	499	7673725	6.5
	"Virginia"	"51"	"2006"	"2006"	"Homicide"	"3"	284	7673725	3.7
	"Virginia"	"51"	"2007"	"2007"	"Unintentional"	"1"	10	7751000	0.1 (Unreliable)
	"Virginia"	"51"	"2007"	"2007"	"Suicide"	"2"	487	7751000	6.3
	"Virginia"	"51"	"2007"	"2007"	"Homicide"	"3"	308	7751000	4.0
	"Virginia"	"51"	"2008"	"2008"	"Unintentional"	"1"	11	7833496	0.1 (Unreliable)
	"Virginia"	"51"	"2008"	"2008"	"Suicide"	"2"	524	7833496	6.7
	"Virginia"	"51"	"2008"	"2008"	"Homicide"	"3"	251	7833496	3.2
	"Virginia"	"51"	"2008"	"2008"	"Undetermined "	"4"	20	7833496	0.3
	"Virginia"	"51"	"2009"	"2009"	"Unintentional"	"1"	13	7925937	0.2 (Unreliable)
	"Virginia"	"51"	"2009"	"2009"	"Suicide"	"2"	527	7925937	6.6
	"Virginia"	"51"	"2009"	"2009"	"Homicide"	"3"	272	7925937	3.4
	"Virginia"	"51"	"2010"	"2010"	"Unintentional"	"1"	13	8001024	0.2 (Unreliable)
	"Virginia"	"51"	"2010"	"2010"	"Suicide"	"2"	576	8001024	7.2
	"Virginia"	"51"	"2010"	"2010"	"Homicide"	"3"	271	8001024	3.4
	"Virginia"	"51"	"2011"	"2011"	"Unintentional"	"1"	11	8110035	0.1 (Unreliable)
	"Virginia"	"51"	"2011"	"2011"	"Suicide"	"2"	604	8110035	7.4
	"Virginia"	"51"	"2011"	"2011"	"Homicide"	"3"	231	8110035	2.8
	"Virginia"	"51"	"2012"	"2012"	"Unintentional"	"1"	11	8192048	0.1 (Unreliable)
	"Virginia"	"51"	"2012"	"2012"	"Suicide"	"2"	587	8192048	7.2
	"Virginia"	"51"	"2012"	"2012"	"Homicide"	"3"	224	8192048	2.7
	"Virginia"	"51"	"2013"	"2013"	"Unintentional"	"1"	10	8262692	0.1 (Unreliable)
	"Virginia"	"51"	"2013"	"2013"	"Suicide"	"2"	601	8262692	7.3
	"Virginia"	"51"	"2013"	"2013"	"Homicide"	"3"	233	8262692	2.8
	"Virginia"	"51"	"2013"	"2013"	"Undetermined "	"4"	11	8262692	0.1 (Unreliable)
	"Virginia"	"51"	"2014"	"2014"	"Unintentional"	"1"	12	8317372	0.1 (Unreliable)
	"Virginia"	"51"	"2014"	"2014"	"Suicide"	"2"	626	8317372	7.5
	"Virginia"	"51"	"2014"	"2014"	"Homicide"	"3"	235	8317372	2.8
	"Virginia"	"51"	"2015"	"2015"	"Unintentional"	"1"	14	8367587	0.2 (Unreliable)
	"Virginia"	"51"	"2015"	"2015"	"Suicide"	"2"	630	8367587	7.5
	"Virginia"	"51"	"2015"	"2015"	"Homicide"	"3"	276	8367587	3.3
	"Virginia"	"51"	"2015"	"2015"	"Undetermined "	"4"	14	8367587	0.2 (Unreliable)
	"Virginia"	"51"	"2016"	"2016"	"Suicide"	"2"	671	8411808	8.0
	"Virginia"	"51"	"2016"	"2016"	"Homicide"	"3"	353	8411808	4.2
	"Washington"	"53"	"1999"	"1999"	"Unintentional"	"1"	12	5842564	0.2 (Unreliable)
	"Washington"	"53"	"1999"	"1999"	"Suicide"	"2"	450	5842564	7.7
	"Washington"	"53"	"1999"	"1999"	"Homicide"	"3"	108	5842564	1.8
	"Washington"	"53"	"2000"	"2000"	"Suicide"	"2"	390	5894121	6.6
	"Washington"	"53"	"2000"	"2000"	"Homicide"	"3"	112	5894121	1.9
	"Washington"	"53"	"2001"	"2001"	"Suicide"	"2"	391	5985722	6.5
	"Washington"	"53"	"2001"	"2001"	"Homicide"	"3"	106	5985722	1.8
	"Washington"	"53"	"2002"	"2002"	"Suicide"	"2"	437	6052349	7.2
	"Washington"	"53"	"2002"	"2002"	"Homicide"	"3"	110	6052349	1.8
	"Washington"	"53"	"2003"	"2003"	"Suicide"	"2"	436	6104115	7.1
	"Washington"	"53"	"2003"	"2003"	"Homicide"	"3"	111	6104115	1.8
	"Washington"	"53"	"2004"	"2004"	"Unintentional"	"1"	12	6178645	0.2 (Unreliable)
	"Washington"	"53"	"2004"	"2004"	"Suicide"	"2"	423	6178645	6.8
	"Washington"	"53"	"2004"	"2004"	"Homicide"	"3"	122	6178645	2.0
